idPNMain,PNG,Name,RAJ2000,DECJ2000,MajDiam,mainClass,subClass
2164,002.7+01.7,"PPA J1745-2542",17:45:18.9,-25:42:05.11,7.0,S,
2165,002.7+03.8,"PHR J1737-2435",17:37:32.0,-24:35:41.10,18.0,E,a
2167,002.7-03.7,"PHR J1806-2824",18:06:32.1,-28:24:27.11,12.0,R,r
2168,002.7-02.4,"PPA J1801-2746",18:01:32.4,-27:46:07.00,11.5,E,a
2169,002.8-10.7,"PHR J1835-3135",18:35:33.6,-31:35:44.38,15.0,E,m;
2170,002.8-04.1,"PHR J1808-2835",18:08:27.8,-28:35:37.00,16.0,E,r
2171,002.9-03.0,"PHR J1804-2757",18:04:17.3,-27:57:16.92,37.0,E,a;s
2172,002.9-10.2,"PHR J1833-3115",18:33:42.8,-31:15:42.95,25.0,R,a;r;s;
2174,002.9-03.3,"PHR J1805-2804",18:05:44.4,-28:04:45.91,49.0,E,a;p;
2176,003.0-05.0,"PHR J1812-2848",18:12:23.4,-28:48:09.90,14.0,R,
2177,003.0-01.7,"PHR J1759-2712",17:59:33.2,-27:12:49.82,76.0,E,m;p;r;s;
2180,003.1+05.2,"K 6-26",17:33:07.0,-23:28:00.26,14.0,E,r;s;
2182,003.1-02.1,"PHR J1801-2718",18:01:24.86,-27:18:11.0,38.1,E,a;p;
2183,003.3-03.3,"PHR J1806-2747",18:06:28.0,-27:47:15.79,21.0,E,a;s;
2184,003.3-04.4,"PPA J1810-2813",18:10:36.1,-28:13:46.78,10.5,E,s;
2185,003.3-01.6,"PHR J1759-2651",17:59:55.3,-26:51:49.03,11.0,E,
2186,003.4-01.8,"PHR J1800-2653",18:00:42.3,-26:53:36.85,12.0,B,a;
2188,003.4+04.3,"PHR J1737-2341",17:37:09.0,-23:41:23.96,16.0,E,r
2190,003.5+02.7,"PTB 1",17:43:39.22,-24:31:54.0,32.0,R,a;r;
2191,003.5-02.9,"MPA J1805-2721",18:05:13.1,-27:21:07.88,18.0,E,a;
2192,003.5+04.5,"PHR J1736-2330",17:36:36.5,-23:30:20.88,13.0,E,a;
2193,003.5+01.3,"MPA J1748-2511",17:48:41.7,-25:11:34.22,5.0,S,
2196,003.6-03.0,"PHR J1805-2723",18:05:57.8,-27:23:08.99,22.0,E,a;s
2197,003.6-01.3,"PHR J1759-2630",17:59:12.1,-26:30:24.05,4.2,R,
2198,003.6-02.8,"MPA J1805-2712",18:05:03.2,-27:12:32.98,30.0,,
2200,003.6+02.7,"PHR J1743-2424",17:43:49.4,-24:24:02.52,22.0,E,a;
2203,003.8-02.4,"PHR J1804-2653",18:04:02.6,-26:53:27.13,7.0,E,a;r;
2204,003.8-03.2,"PHR J1807-2715",18:07:15.0,-27:15:51.23,17.0,R,m;s;
2205,003.8-01.9,"PHR J1802-2637",18:02:11.2,-26:37:07.86,9.0,E,s;
2207,003.9+02.1,"PHR J1746-2426",17:46:39.2,-24:26:25.55,34.5,E,a;m;s;
2208,003.9+06.1,"PHR J1731-2216",17:31:43.0,-22:16:36.84,37.0,E,a;r;
2209,004.0+02.6,"PHR J1744-2406",17:44:46.3,-24:06:58.90,19.0,R,m;s;
2211,004.0-02.6,"PHR J1804-2645",18:04:59.5,-26:45:16.88,24.5,B,m;s
2213,004.0-02.5,"PHR J1804-2643",18:04:58.9,-26:42:34.99,17.0,E,s;
2214,004.1+07.8,"PTB 2",17:26:12.3,-21:17:55.00,11.0,E,m;
2215,004.1+03.6,"PPA J1741-2332",17:41:28.8,-23:32:19.18,3.0,S,
2216,004.1-03.0,"PHR J1806-2652",18:06:56.0,-26:52:54.01,20.0,E,a;
2219,004.2+02.0a,"MPA J1747-2414",17:47:38.0,-24:14:26.45,27.0,E,a;r
2220,004.2-02.5,"PHR J1805-2631",18:05:20.1,-26:31:45.08,10.5,E,s
2221,004.3+01.8a,"PHR J1748-2417",17:48:33.0,-24:17:36.02,14.0,E,r;s;
2223,004.3-01.4,"PPA J1801-2553",18:01:18.9,-25:53:21.05,6.0,S,
2224,004.4-03.8,"PPA J1810-2700",18:10:30.9,-27:00:17.82,17.0,I,a;m;
2225,004.4-03.1,"PHR J1807-2637",18:08:00.2,-26:37:38.03,25.5,E,a;r;s;
2226,004.5+02.0,"MPA J1748-2402",17:48:21.5,-24:02:14.46,10.0,E,s
2227,004.6+06.1,"PTB 3",17:33:33.0,-21:51:23.00,30.0,E,a;s;
2229,004.8-01.1,"PHR J1801-2522",18:01:16.9,-25:22:38.06,7.0,E,
2230,004.8+05.7,"PHR J1735-2146",17:35:17.0,-21:46:29.89,44.0,R,a;r;
2231,004.8-00.5,"PHR J1759-2501",17:59:04.9,-25:01:48.83,88.0,I,a;s
2232,004.8-04.6,"PHR J1814-2659",18:14:48.2,-26:59:12.80,21.0,E,a;r;
2234,004.9+03.4,"PHR J1744-2254",17:44:17.1,-22:54:56.95,17.0,R,
2236,005.0+02.2,"PHR J1748-2326",17:48:46.0,-23:26:26.99,13.0,E,m;s;
2237,005.1+03.2,"PHR J1745-2254",17:45:17.0,-22:54:57.89,17.0,E,a;
2239,005.2-10.8,"PPA J1840-2931",18:40:50.6,-29:31:23.20,17.0,R,r
2240,005.2-01.6,"PPA J1803-2516",18:03:52.4,-25:17:00.56,7.0,S,
2242,005.2-02.4a,"PHR J1807-2535",18:07:03.3,-25:35:42.90,27.0,E,r;s
2244,005.4+04.0,"PTB 4",17:42:54.7,-22:14:15.97,16.5,E,a;s;
2245,005.4-03.4,"PHR J1811-2557",18:11:20.4,-25:57:19.80,69.0,E,a;r;s;
2246,005.4+05.4,"PHR J1737-2126",17:37:41.5,-21:26:26.38,33.0,E,r;s;
2248,005.8+02.2a,"MPA J1750-2248a",17:50:20.7,-22:48:24.08,20.0,E,m;
2252,005.9-09.8,"CGMW 4-2031",18:37:54.6,-28:27:31.21,49.0,E,a;s
2253,006.0+05.6,"PHR J1738-2052",17:38:25.7,-20:52:17.94,19.0,R,a;s;
2255,006.1+01.5,"PHR J1753-2254",17:53:45.3,-22:54:01.19,25.0,B,p
2256,006.1+03.9,"PTB 6",17:45:06.5,-21:41:57.12,19.0,E,a;m;s;
2258,006.1-02.1,"PPA J1807-2439",18:07:40.9,-24:39:20.20,15.5,R,a;r;
2259,006.1+00.8,"PPA J1756-2311",17:56:33.2,-23:11:47.00,9.0,R,a;s
2260,006.2+06.9,"PHR J1734-2000",17:34:13.7,-20:00:50.54,20.0,R,a;r;
2261,006.2-09.1,"CGMW 4-1723",18:35:44.6,-27:51:21.06,23.0,E,a;m;
2262,006.3+02.2,"MPA J1751-2223",17:51:40.1,-22:23:17.56,8.0,S,
2263,006.3+01.7,"PHR J1753-2234",17:53:28.3,-22:34:22.98,72.0,E,a;p;
2264,006.3-04.6,"PPA J1818-2541",18:18:01.5,-25:41:03.08,16.0,R,r
2265,006.4-03.4,"PHR J1813-2505",18:13:27.0,-25:05:52.04,32.0,E,a;s
2266,006.4-05.5,"PHR J1821-2601",18:21:46.2,-26:01:45.16,23.0,E,a;p;s;
2267,006.5-03.9,"PHR J1815-2513",18:15:23.8,-25:13:44.76,30.0,B,
2268,006.5+08.7,"PHR J1728-1844",17:28:14.0,-18:44:31.06,51.0,E,a;p;s;
2269,006.5+04.3,"PHR J1744-2103",17:44:10.8,-21:03:02.52,36.0,B,a;p;
2270,006.6-04.7,"PHR J1818-2531",18:18:50.7,-25:31:35.98,16.0,E,s
2271,006.7+03.2,"MPA J1749-2127",17:49:02.4,-21:28:06.49,21.0,E,a
2273,006.9+01.5,"MPA J1755-2212",17:55:36.7,-22:12:47.23,4.0,S,
2274,006.9-05.1,"MPA J1820-2524",18:20:57.7,-25:24:22.43,21.0,E,a;s
2275,007.1+07.4,"PTB 7",17:34:30.32,-19:01:01.0,28.0,B,m;
2276,007.1-05.0,"PHR J1820-2510",18:20:58.8,-25:10:18.01,22.0,E,a;s
2278,007.2+04.9,"PTB 9",17:43:34.0,-20:13:55.78,20.0,E,a;p;
2279,007.2+03.4,"PTB 8",17:49:13.8,-21:01:43.36,17.0,R,a;r;
2280,007.2-08.1,"PHR J1833-2632",18:33:21.5,-26:32:28.00,28.0,R,a;r;s;
2282,007.2-03.6,"MPA J1816-2427",18:16:00.2,-24:27:33.98,12.0,E,
2283,007.3+07.8,"PHR J1733-1836",17:33:15.9,-18:36:16.13,35.0,R,a;r;
2284,007.3+01.7,"PHR J1755-2142",17:55:34.7,-21:42:38.09,17.0,B,p;s;
2285,007.3-10.1,"PHR J1841-2716",18:41:54.8,-27:16:42.56,15.0,E,a;s;
2286,007.4+01.7,"PHR J1755-2140",17:55:42.5,-21:40:18.48,20.0,E,a;s
2288,007.5-02.4,"PPA J1811-2337",18:11:40.5,-23:37:16.10,11.0,E,
2289,007.5+02.7,"PHR J1752-2102",17:52:30.9,-21:02:04.92,15.5,R,a;r;
2291,007.6+02.0,"PHR J1755-2118",17:55:03.6,-21:18:38.12,15.0,R,
2292,007.7+01.2,"PHR J1758-2139",17:58:24.5,-21:39:39.02,160.0,B,
2293,007.7-01.6,"PHR J1809-2303",18:09:12.7,-23:03:56.74,14.0,E,a;s
2294,007.7+03.9,"PHR J1748-2016",17:48:27.4,-20:16:30.86,11.0,R,r;
2296,007.9+04.3,"PTB 12",17:47:15.5,-19:57:27.86,18.0,E,r
2297,007.9-12.5,"PHR J1852-2749",18:52:50.9,-27:49:08.80,22.0,R,
2298,007.9+03.8,"PHR J1748-2009",17:48:58.2,-20:09:29.99,23.0,R,m;r
2299,007.9-04.1,"PPA J1819-2405",18:19:20.0,-24:05:04.34,16.0,R,a;
2300,008.1+01.3,"PHR J1758-2112",17:58:40.6,-21:12:46.01,11.0,E,p;s;
2301,008.3+07.1,"BMP J1738-1808",17:38:15.5,-18:08:26.16,47.0,E,a;r
2303,008.3-05.3,"PHR J1824-2416",18:24:43.3,-24:16:30.83,21.0,R,a;r;
2304,008.4-02.8,"PHR J1815-2300",18:15:13.0,-23:01:05.23,14.0,E,a;s;
2305,008.4+01.7,"BMP J1757-2044",17:57:58.3,-20:44:54.02,34.0,E,a;r
2306,008.6-02.2,"PPA J1813-2233",18:13:10.7,-22:33:27.04,7.5,R,
2307,008.6+01.0,"PHR J1801-2057",18:01:01.1,-20:57:33.98,14.0,E,s
2308,008.7+01.8,"BMP J1758-2031",17:58:15.5,-20:31:37.13,35.0,E,a;r;s
2309,008.7-04.2,"PHR J1821-2324",18:21:08.9,-23:24:07.92,34.0,E,a;s;
2310,008.8+03.8,"PTB 13",17:51:08.7,-19:25:47.14,10.0,R,
2311,009.0-02.4,"PHR J1814-2220",18:14:56.2,-22:20:36.92,13.0,E,a
2312,009.0-02.2,"PPA J1814-2214",18:14:12.1,-22:14:49.09,11.0,E,p
2313,009.1-02.7,"PHR J1816-2222",18:16:19.7,-22:22:49.26,24.0,E,a
2315,009.4-06.6,"PPA J1831-2356",18:31:56.3,-23:56:07.66,5.5,S,
2316,009.4-01.2,"PHR J1811-2123",18:11:10.6,-21:23:13.81,17.5,E,r;s;
2320,009.8-01.1,"PHR J1811-2100",18:11:39.0,-21:00:44.32,32.0,B,m;s
2321,009.9-04.3,"PHR J1824-2226",18:24:07.5,-22:26:13.85,40.0,R,a;
2322,009.9+04.5,"PHR J1750-1803",17:50:47.3,-18:03:29.52,36.0,E,m;s
2323,010.1+04.4,"PTB 30",17:51:46.5,-18:04:09.05,28.0,R,r;
2324,010.0-02.0,"MPA J1815-2113",18:15:37.0,-21:13:21.32,8.0,R,
2325,010.0-01.5,"Sab 88",18:13:35.4,-20:57:04.61,17.0,E,p;s
2326,010.1+07.4,"Sab 21",17:41:04.7,-16:24:49.10,14.0,E,r;s;
2327,010.2+00.3,"PHR J1806-1956",18:06:55.3,-19:56:18.20,61.0,B,a;m;s
2328,010.2+02.4,"PHR J1759-1853",17:59:05.1,-18:53:22.09,13.0,E,a;s
2329,010.2+02.7,"PHR J1758-1841",17:58:14.4,-18:41:25.58,8.0,R,
2331,010.6+02.4,"MPA J1800-1834",18:00:08.2,-18:34:33.60,9.0,R,
2332,010.7-02.3,"MPA J1818-2044",18:18:04.4,-20:44:13.99,13.0,I,m
2333,011.0+01.4,"PHR J1804-1842",18:04:29.2,-18:42:40.93,18.5,E,
2334,011.0-02.9,"PTB 31",18:20:53.84,-20:48:12.4,14.0,E,m;s
2335,011.0-06.4,"MPA J1834-2222",18:34:27.5,-22:22:06.20,58.0,E,a;r
2337,011.4-05.3,"PPA J1830-2130",18:30:42.2,-21:31:50.02,21.0,E,a
2340,012.0+07.4,"PTB 16",17:45:07.4,-14:53:22.88,23.0,E,a;r;s;
2341,012.1-02.6,"PTB 35",18:21:43.8,-19:39:47.99,15.0,E,m
2342,012.1-02.1,"PHR J1820-1926",18:20:17.6,-19:26:35.38,10.2,R,r;
2343,012.1-11.2,"CGMW 4-3783",18:55:04.88,-23:28:12.7,20.5,E,
2344,012.1+02.8,"PHR J1801-1701",18:01:55.7,-17:01:51.85,22.0,E,a;m;s
2346,012.4+02.4,"MPA J1803-1657",18:03:55.1,-16:57:22.39,8.0,R,
2347,012.5+04.3,"Sab 10",17:57:10.5,-15:56:18.10,29.0,E,p;s
2348,012.5+02.1,"MPA J1804-1658",18:04:57.5,-16:58:52.68,8.0,B,a;s
2349,012.8-04.7,"MPA J1831-2002",18:31:22.9,-20:02:07.73,10.0,E,
2351,012.9+02.4,"MPA J1804-1633",18:04:52.9,-16:33:50.76,6.0,S,
2352,012.9+02.6,"MPA J1804-1627",18:04:10.5,-16:27:44.53,10.0,S,
2353,012.9+03.3,"PHR J1801-1602",18:01:34.8,-16:02:18.89,51.0,E,a;s
2354,013.1+05.0,"Sa 3-96",17:55:46.4,-15:02:43.30,21.0,B,m
2355,013.2-05.0,"PHR J1832-1949",18:32:45.9,-19:49:28.92,21.0,R,a
2356,013.3+01.1,"Sh 2-42",18:10:13.6,-16:47:40.81,164.0,E,a;m;s
2357,013.4+08.8,"PHR J1742-1256",17:42:57.9,-12:56:48.12,36.0,R,r
2358,013.4-02.9,"PHR J1825-1839",18:25:35.5,-18:39:43.92,30.5,R,a;r;
2359,013.7-04.7,"PTB 37",18:32:34.6,-19:14:07.01,15.8,E,m;
2360,014.2+03.8,"PM 1-205",18:02:38.29,-14:42:02.9,19.0,E,a;r;
2362,014.6+02.3,"PHR J1808-1506",18:08:31.9,-15:06:37.94,29.0,R,r;
2363,014.6+01.0,"PHR J1813-1543",18:13:29.0,-15:43:18.80,27.0,E,a;s
2365,014.7+04.3,"MPA J1801-1402",18:01:46.5,-14:02:19.07,5.0,R,
2366,014.8-08.4,"SB 20",18:49:24.18,-19:52:13.4,19.0,E,s
2367,015.1+02.8,"MPA J1807-1425",18:07:39.2,-14:25:28.92,4.0,S,
2368,015.5+02.8,"BMP J1808-1406",18:08:35.1,-14:06:43.02,540.0,E,a;p;r;
2369,015.5+01.0,"PHR J1815-1457",18:15:06.4,-14:57:20.70,9.0,E,s
2371,015.5+06.0,"PHR J1757-1230",17:57:07.4,-12:30:02.95,15.0,E,a
2372,016.0-07.6,"SB 21",18:48:11.07,-18:29:36.7,24.6,E,m;s
2373,016.3-02.3,"PHR J1828-1549",18:28:55.8,-15:49:18.01,69.0,E,a;r;s;
2374,016.4-00.9,"PHR J1824-1505",18:24:02.1,-15:05:33.11,30.0,B,p;s
2375,016.6+03.1,"PHR J1809-1300",18:09:36.2,-12:59:57.98,16.0,E,a;s;
2376,016.6+04.8,"PHR J1803-1209",18:03:39.2,-12:09:58.03,10.0,E,
2377,016.7-01.8,"MPA J1828-1516",18:28:02.6,-15:16:21.61,20.0,I,a;m
2378,016.8+07.0,"PHR J1756-1057",17:56:21.4,-10:57:35.82,35.5,R,r;s;
2379,016.8-01.7,"BMP J1827-1504",18:27:50.7,-15:04:23.95,8.0,R,
2381,017.2-01.7,"MPA J1828-1441",18:28:30.6,-14:41:21.98,5.0,R,
2382,017.5-09.2,"SB 24",18:57:16.53,-17:50:49.0,15.3,E,a;s
2383,017.5+01.0,"MPA J1819-1307",18:19:02.3,-13:07:03.50,6.0,S,
2384,017.6+02.6,"PHR J1813-1220",18:13:33.7,-12:20:47.40,8.0,R,a;s
2385,018.0-02.2,"PHR J1831-1415",18:31:50.4,-14:15:20.70,54.0,E,a;s;
2386,018.1+01.5,"MPA J1818-1224",18:18:26.9,-12:24:15.26,16.0,B,a;m
2388,018.4+05.3,"PTB 24",18:05:28.2,-10:20:43.12,13.0,R,r;s;
2389,018.5-01.6,"PHR J1830-1331",18:30:42.4,-13:31:09.12,20.0,R,a;r;s;
2390,018.8-01.9,"PTB 25",18:32:04.55,-13:26:15.2,42.0,E,a;s
2391,018.8-01.6,"MPA J1831-1319",18:31:20.8,-13:19:37.88,7.0,E,
2392,019.1+00.8,"MPA J1822-1153",18:22:53.7,-11:53:09.35,11.0,R,
2393,019.2-01.6,"MPA J1831-1256",18:31:53.0,-12:56:13.81,11.0,R,r;s;
2395,019.6+00.7,"MPA J1824-1126",18:24:04.0,-11:26:15.18,13.0,E,a;r
2396,019.7-10.7,"MPA J1906-1634",19:06:32.79,-16:34:00.4,242.0,E,s;
2398,019.9-02.8,"PHR J1837-1249",18:37:50.2,-12:49:39.86,24.0,E,a
2399,020.4+02.0,"MPA J1820-1009",18:20:50.9,-10:09:42.73,6.0,S,
2401,020.4+02.2,"PHR J1820-1002",18:20:15.4,-10:02:29.04,24.0,B,
2402,020.5-02.9,"MPA J1839-1219",18:39:08.9,-12:19:12.14,7.0,S,
2405,020.9-11.3,"PHR J1911-1546",19:11:04.4,-15:46:06.89,157.0,R,r;
2406,021.0-04.1,"PHR J1844-1226",18:44:07.62,-12:26:50.1,15.0,E,
2408,021.0-04.3,"PHR J1845-1231",18:45:16.1,-12:31:39.72,17.0,E,s
2411,021.2+00.9,"PHR J1826-0953",18:26:26.1,-09:53:26.12,47.6,B,s
2414,022.1+03.0,"PHR J1820-0810",18:20:43.8,-08:10:01.70,8.0,R,s;
2415,022.8-01.9,"MPA J1839-0953",18:39:44.7,-09:53:15.40,11.0,E,m
2416,023.2-02.6,"MPA J1842-0949",18:42:57.7,-09:49:50.30,9.0,S,
2417,023.4+00.7,"PHR J1831-0805",18:31:19.6,-08:05:42.86,12.5,E,a;s
2418,023.5-00.1,"PHR J1834-0824",18:34:41.6,-08:24:20.09,31.0,E,a
2419,023.7-01.9,"MPA J1841-0904",18:41:23.0,-09:04:06.10,7.0,R,a
2421,023.9-01.2,"MPA J1839-0837",18:39:27.2,-08:37:09.23,10.0,E,r;s
2422,023.9-06.5,"MPA J1858-1054",18:58:32.8,-10:54:29.30,7.0,E,
2424,024.2+01.8,"MPA J1828-0652",18:28:48.0,-06:51:59.98,7.0,R,a
2425,024.4-03.5,"PHR J1848-0912",18:48:32.7,-09:12:01.91,19.0,B,s;
2426,024.4+00.9,"MPA J1832-0706",18:32:22.9,-07:06:57.31,11.9,E,m;r;s
2429,024.7+03.9,"PHR J1822-0529",18:22:27.2,-05:29:16.08,27.0,I,a;s
2430,025.1-08.4,"MPA J1907-1043",19:07:32.5,-10:43:44.72,10.0,R,
2431,025.4-09.2,"PHR J1911-1049",19:11:06.7,-10:49:17.29,30.0,E,a;s
2432,025.5-06.8,"MPA J1902-0940",19:02:37.5,-09:40:05.56,11.0,R,
2433,025.6+02.8,"MPA J1827-0510",18:27:57.4,-05:10:22.80,10.0,S,
2435,025.9+03.4,"PHR J1826-0435",18:26:17.6,-04:35:23.10,18.0,E,p;s;
2436,026.0-01.0,"PHR J1842-0637",18:42:39.6,-06:37:01.24,24.0,B,a;s;
2439,026.2-03.4,"PHR J1851-0732",18:51:31.3,-07:32:29.15,45.0,E,a;s
2440,026.4+02.7,"PHR J1829-0431",18:29:34.2,-04:31:38.14,22.0,E,p
2441,026.7-01.2,"PHR J1844-0603",18:44:29.0,-06:03:25.02,15.0,E,a;r
2442,026.8-01.0,"MPA J1843-0556",18:43:57.9,-05:56:20.29,5.0,E,
2443,026.8-00.1,"MPA J1840-0529",18:40:49.3,-05:29:44.34,7.0,S,
2444,026.8-00.5,"PHR J1842-0539",18:42:18.2,-05:39:05.90,90.0,I,a;s
2445,026.9+04.4,"FP J1824-0319",18:24:16.10,-03:18:20.0,1900.0,E,a;
2446,026.9-00.7,"PHR J1843-0541",18:43:10.7,-05:41:49.09,48.0,B,a;s;
2447,027.0+01.3,"MPA J1835-0440",18:35:53.8,-04:40:08.40,7.0,S,
2448,027.0+01.5,"PHR J1835-0429",18:35:11.6,-04:29:06.00,41.0,E,a;
2449,027.4-00.9,"PHR J1844-0517",18:44:54.5,-05:17:31.60,128.0,B,a;s;
2451,027.6-00.8,"PHR J1844-0503",18:44:45.6,-05:03:54.61,35.0,B,m;p;
2452,027.7-02.1,"MPA J1849-0537",18:49:29.3,-05:37:36.08,11.0,E,
2454,027.7-00.6,"PHR J1844-0452",18:44:16.4,-04:52:53.51,38.0,R,a;r
2455,027.8-00.7,"MPA J1844-0454",18:44:49.6,-04:53:59.68,7.0,S,
2456,027.8+02.7,"PHR J1832-0317",18:32:31.2,-03:17:44.70,34.3,R,a;p;s;
2458,027.8+00.5,"MPA J1840-0415",18:40:25.3,-04:15:33.66,6.3,E,
2460,028.5-01.4,"PHR J1848-0435",18:48:40.6,-04:35:54.31,44.0,B,a;m;
2461,028.7-03.2,"PHR J1855-0510",18:55:19.4,-05:10:27.70,16.5,B,p;
2462,028.8-00.2,"PHR J1845-0343",18:45:06.2,-03:43:36.41,51.0,A,s
2463,028.9+00.2,"PHR J1843-0325",18:43:15.3,-03:25:26.90,10.0,E,a
2464,029.0+02.2,"MPA J1836-0227",18:36:10.7,-02:27:13.68,10.0,S,
2465,029.2-01.8,"PHR J1851-0408",18:51:12.2,-04:08:54.89,11.0,R,a;r
2467,029.4-02.3,"MPA J1853-0414",18:53:30.6,-04:14:08.74,6.0,R,
2468,029.5+00.6,"PHR J1842-0246",18:42:57.0,-02:45:59.90,24.0,B,m;
2469,029.8+00.5,"PHR J1843-0232",18:43:56.9,-02:32:07.98,61.0,E,a;r
2470,030.0-04.2,"PHR J1901-0429",19:01:14.6,-04:29:32.86,13.0,R,r;
2471,030.0+00.0,"PHR J1846-0233",18:46:02.7,-02:33:08.03,36.0,R,a;r;
2472,030.2+01.5,"MPA J1841-0140",18:41:04.6,-01:40:49.58,10.0,E,a;s
2473,030.5-00.2,"PHR J1847-0215",18:47:47.4,-02:15:29.70,20.0,B,s
2474,031.0-02.1,"MPA J1855-0240",18:55:34.6,-02:40:26.54,8.0,E,
2475,031.1-01.3,"MPA J1852-0210",18:52:55.8,-02:10:56.50,8.0,E,
2476,031.6-01.5,"PHR J1854-0151",18:54:41.3,-01:51:15.41,21.0,E,a;r;s;
2477,031.8-01.5,"MPA J1854-0139",18:54:48.2,-01:39:22.00,6.0,E,
2478,032.0+01.7,"PHR J1843+0002",18:43:45.1,00:02:21.80,13.5,R,r;s;
2479,032.2-01.4,"PHR J1855-0116",18:55:16.9,-01:16:57.07,47.0,B,m;p;s;
2480,032.3-00.5,"MPA J1852-0044",18:52:24.1,-00:44:46.36,5.0,R,
2481,032.5+01.5,"PHR J1845+0021",18:45:00.7,00:21:23.04,33.0,E,r
2482,032.5+03.2,"MPA J1839+0106",18:39:11.8,01:06:25.09,10.0,R,
2483,032.5-00.0,"PHR J1850-0021",18:50:51.2,-00:21:30.20,9.9,B,
2484,032.5-00.4,"MPA J1852-0033",18:52:25.5,-00:33:26.21,9.0,S,
2485,032.5-00.3,"Te 7",18:51:47.5,-00:28:29.17,15.0,E,
2486,032.5-05.2,"MPA J1909-0242",19:09:31.7,-02:42:29.84,10.0,R,
2487,032.6+02.4,"MPA J1842+0050",18:42:11.4,00:50:31.78,6.0,R,
2488,032.6-01.2,"MPA J1855-0048",18:55:25.7,-00:48:22.75,11.0,E,
2489,032.7-02.9,"PHR J1901-0129",19:01:43.3,-01:29:36.82,10.0,E,
2490,033.2-04.0,"PHR J1906-0133",19:06:15.29,-01:33:21.6,158.0,B,a;m;s;
2491,033.4-06.9,"PHR J1917-0240",19:17:16.6,-02:40:25.97,16.0,R,
2492,033.7-02.0a,"PHR J1900-0014",19:00:03.3,-00:14:01.21,48.0,E,p;r
2493,033.8+01.5,"PHR J1847+0132",18:47:45.4,01:32:47.00,51.0,B,a;s;
2494,033.9-02.9,"PHR J1903-0027",19:03:43.4,-00:27:00.11,15.0,E,a;s
2495,033.9-00.9,"PHR J1856+0028",18:56:51.2,00:28:53.69,8.0,E,r
2496,034.0-02.2,"MPA J1901+0000",19:01:36.0,00:00:10.87,7.0,R,
2497,034.1-01.6,"MPA J1859+0017",18:59:25.8,00:17:34.84,10.0,E,s
2498,034.7-06.2,"PHR J1917-0112",19:17:07.5,-01:12:25.09,17.0,R,m;p
2500,035.6-04.2,"MPA J1911+0027",19:11:24.8,00:27:45.18,38.0,B,a;m
2501,037.3-07.1,"MPA J1924+0038",19:24:57.7,00:38:39.41,7.0,R,
2502,037.6-04.7,"BMP J1917+0200",19:17:07.3,02:00:10.15,76.0,E,a
2504,037.7-05.9,"PHR J1921+0136",19:21:20.9,01:36:14.18,16.0,R,r;
2505,039.8-06.9,"PHR J1928+0253",19:28:51.3,02:53:55.00,40.6,R,a;r;
2506,209.1-08.2,"PHR J0615-0025",06:15:20.36,-00:25:49.5,104.0,R,s;
2508,212.6-00.0,"PHR J0650+0013",06:50:40.5,00:13:40.08,40.0,B,m;p;s;
2510,214.6+02.9,"PHR J0704-0011",07:04:56.6,-00:11:14.93,14.0,R,
2512,215.5-01.4,"PHR J0651-0257",06:51:07.3,-02:57:07.09,8.5,R,
2514,216.0+07.4,"PHR J0723+0036",07:23:48.3,00:36:31.50,80.0,E,r;s;
2516,217.2+00.9,"PHR J0702-0324",07:02:34.4,-03:24:32.40,52.0,E,a;r;
2517,219.1+03.0,"MPA J0713-0405",07:13:47.9,-04:05:07.80,66.0,B,m;s;
2519,219.5+02.8,"BMP J0713-0432",7:13:51.117,-4:32:58.278,125.0,E,a;r;
2522,222.1+03.9,"PFP 1",07:22:20.3,-06:21:56.02,1150.0,R,a;r;
2523,222.5+07.6,"BMP J0736-0500",07:36:23.1,-05:00:20.27,88.0,E,
2524,222.8-04.2,"PM 1-23",06:54:13.44,-10:45:38.3,27.0,B,m;s;
2525,222.9-01.1,"PHR J0705-0924",07:05:51.5,-09:24:18.40,85.0,B,a;m;s;
2526,223.1+01.4,"BMP J0715-0826",07:15:32.5,-08:26:49.06,30.0,B,p;s;
2529,224.3-03.4,"PHR J0700-1144",07:00:05.7,-11:43:48.61,49.0,E,a;r;
2531,225.4+00.4,"We 2-37",07:16:08.16,-10:53:01.0,104.5,B,a;m;r;
2533,226.4-01.3,"PHR J0711-1238",07:11:44.4,-12:38:04.92,56.5,R,a;s;
2534,227.1+00.5,"PHR J0719-1222",07:19:46.7,-12:22:47.06,193.0,R,a;r;
2535,227.2-03.4,"PHR J0705-1419",07:05:38.7,-14:19:03.68,15.0,E,m;
2537,228.0-00.4,"MPA J0717-1334",07:17:57.48,-13:34:07.7,192.0,B,a;m;
2539,228.6+01.9,"PHR J0727-1259",07:27:49.0,-12:59:30.19,48.5,B,a;s;
2544,231.1+03.9,"BMP J0739-1418",07:39:50.5,-14:18:25.74,153.0,R,
2545,232.1-00.1,"PHR J0727-1707",07:27:08.3,-17:07:14.05,44.0,B,
2546,232.6-01.0,"PHR J0724-1757",07:24:43.32,-17:57:41.0,171.0,R,s
2549,234.9-09.7,"MPA J0656-2356",06:56:00.0,-23:56:49.09,170.0,R,a;
2550,235.7+07.1,"PHR J0800-1635",08:00:59.10,-16:35:37.3,157.0,E,a;m;s;
2551,236.5+02.0,"PHR J0743-1951",07:43:55.15,-19:51:58.0,402.0,E,a;r;
